AFFGEOID,GEOID,GEO.display-label,pop,margin
1400000US04019004505,4.0E+09,"Census Tract 45.05, Pima County, Arizona",3818,486
1400000US04019004506,4.0E+09,"Census Tract 45.06, Pima County, Arizona",4942,436
1400000US04019004508,4.0E+09,"Census Tract 45.08, Pima County, Arizona",4328,490
1400000US04019004510,4.0E+09,"Census Tract 45.10, Pima County, Arizona",3480,585
1400000US04019004511,4.0E+09,"Census Tract 45.11, Pima County, Arizona",4354,377
1400000US04019004512,4.0E+09,"Census Tract 45.12, Pima County, Arizona",3989,478
1400000US04019004513,4.0E+09,"Census Tract 45.13, Pima County, Arizona",3170,453
1400000US04019004610,4.0E+09,"Census Tract 46.10, Pima County, Arizona",6004,495
1400000US04019004613,4.0E+09,"Census Tract 46.13, Pima County, Arizona",4024,368
1400000US04019004614,4.0E+09,"Census Tract 46.14, Pima County, Arizona",3115,342
1400000US04019004615,4.0E+09,"Census Tract 46.15, Pima County, Arizona",2866,275
1400000US04019004616,4.0E+09,"Census Tract 46.16, Pima County, Arizona",3614,344
1400000US04019004617,4.0E+09,"Census Tract 46.17, Pima County, Arizona",2524,225
1400000US04019004618,4.0E+09,"Census Tract 46.18, Pima County, Arizona",3474,286
1400000US04019004619,4.0E+09,"Census Tract 46.19, Pima County, Arizona",3430,253
1400000US04019004620,4.0E+09,"Census Tract 46.20, Pima County, Arizona",1682,134
1400000US04019004621,4.0E+09,"Census Tract 46.21, Pima County, Arizona",2056,249
1400000US04019004622,4.0E+09,"Census Tract 46.22, Pima County, Arizona",3139,215
1400000US04019004623,4.0E+09,"Census Tract 46.23, Pima County, Arizona",4747,486
1400000US04019004624,4.0E+09,"Census Tract 46.24, Pima County, Arizona",6596,602
1400000US04019004625,4.0E+09,"Census Tract 46.25, Pima County, Arizona",1823,184
1400000US04019004626,4.0E+09,"Census Tract 46.26, Pima County, Arizona",3572,385
1400000US04019004627,4.0E+09,"Census Tract 46.27, Pima County, Arizona",2975,226
1400000US04019004628,4.0E+09,"Census Tract 46.28, Pima County, Arizona",1300,106
1400000US04019004630,4.0E+09,"Census Tract 46.30, Pima County, Arizona",2158,265
1400000US04019004631,4.0E+09,"Census Tract 46.31, Pima County, Arizona",3573,295
1400000US04019004632,4.0E+09,"Census Tract 46.32, Pima County, Arizona",2702,178
1400000US04019004633,4.0E+09,"Census Tract 46.33, Pima County, Arizona",2865,245
1400000US04019004634,4.0E+09,"Census Tract 46.34, Pima County, Arizona",981,127
1400000US04019004635,4.0E+09,"Census Tract 46.35, Pima County, Arizona",5303,425
1400000US04019004636,4.0E+09,"Census Tract 46.36, Pima County, Arizona",7217,441
1400000US04019004638,4.0E+09,"Census Tract 46.38, Pima County, Arizona",9440,668
1400000US04019004639,4.0E+09,"Census Tract 46.39, Pima County, Arizona",3878,383
1400000US04019004640,4.0E+09,"Census Tract 46.40, Pima County, Arizona",4928,408
1400000US04019004641,4.0E+09,"Census Tract 46.41, Pima County, Arizona",3888,270
1400000US04019004642,4.0E+09,"Census Tract 46.42, Pima County, Arizona",3020,331
1400000US04019004643,4.0E+09,"Census Tract 46.43, Pima County, Arizona",4383,466
1400000US04019004644,4.0E+09,"Census Tract 46.44, Pima County, Arizona",2570,184
1400000US04019004645,4.0E+09,"Census Tract 46.45, Pima County, Arizona",5308,821
1400000US04019004646,4.0E+09,"Census Tract 46.46, Pima County, Arizona",4319,404
1400000US04019004647,4.0E+09,"Census Tract 46.47, Pima County, Arizona",4488,277
1400000US04019004710,4.0E+09,"Census Tract 47.10, Pima County, Arizona",3666,454
1400000US04019004711,4.0E+09,"Census Tract 47.11, Pima County, Arizona",4555,408
1400000US04019004712,4.0E+09,"Census Tract 47.12, Pima County, Arizona",3204,261
1400000US04019004713,4.0E+09,"Census Tract 47.13, Pima County, Arizona",3664,268
1400000US04019004714,4.0E+09,"Census Tract 47.14, Pima County, Arizona",5298,377
1400000US04019004715,4.0E+09,"Census Tract 47.15, Pima County, Arizona",4319,361
1400000US04019004716,4.0E+09,"Census Tract 47.16, Pima County, Arizona",6183,476
1400000US04019004717,4.0E+09,"Census Tract 47.17, Pima County, Arizona",2129,282
1400000US04019004718,4.0E+09,"Census Tract 47.18, Pima County, Arizona",2016,261
1400000US04019004719,4.0E+09,"Census Tract 47.19, Pima County, Arizona",5667,484
1400000US04019004720,4.0E+09,"Census Tract 47.20, Pima County, Arizona",1395,150
1400000US04019004721,4.0E+09,"Census Tract 47.21, Pima County, Arizona",3330,263
1400000US04019004722,4.0E+09,"Census Tract 47.22, Pima County, Arizona",2329,173
1400000US04019004723,4.0E+09,"Census Tract 47.23, Pima County, Arizona",4483,551
1400000US04019004724,4.0E+09,"Census Tract 47.24, Pima County, Arizona",2450,239
1400000US04019004725,4.0E+09,"Census Tract 47.25, Pima County, Arizona",2537,283
1400000US04019004726,4.0E+09,"Census Tract 47.26, Pima County, Arizona",4413,222
1400000US04019005200,4.0E+09,"Census Tract 52, Pima County, Arizona",4026,573
1400000US04019005300,4.0E+09,"Census Tract 53, Pima County, Arizona",3339,352
1400000US04019940600,4.0E+09,"Census Tract 9406, Pima County, Arizona",1191,195
1400000US04019940700,4.0E+09,"Census Tract 9407, Pima County, Arizona",1442,275
1400000US04019940800,4.0E+09,"Census Tract 9408, Pima County, Arizona",4033,560
1400000US04019940900,4.0E+09,"Census Tract 9409, Pima County, Arizona",2029,229
1400000US04019941000,4.0E+09,"Census Tract 9410, Pima County, Arizona",3863,297
1400000US04021000201,4.0E+09,"Census Tract 2.01, Pinal County, Arizona",5317,586
1400000US04021000204,4.0E+09,"Census Tract 2.04, Pinal County, Arizona",7414,730
1400000US04021000205,4.0E+09,"Census Tract 2.05, Pinal County, Arizona",18251,2262
1400000US04021000206,4.0E+09,"Census Tract 2.06, Pinal County, Arizona",4372,667
1400000US04021000207,4.0E+09,"Census Tract 2.07, Pinal County, Arizona",9919,1179
1400000US04021000208,4.0E+09,"Census Tract 2.08, Pinal County, Arizona",2076,364
1400000US04021000209,4.0E+09,"Census Tract 2.09, Pinal County, Arizona",9973,826
1400000US04021000210,4.0E+09,"Census Tract 2.10, Pinal County, Arizona",10773,1750
1400000US04021000211,4.0E+09,"Census Tract 2.11, Pinal County, Arizona",4348,830
1400000US04021000212,4.0E+09,"Census Tract 2.12, Pinal County, Arizona",5694,764
1400000US04021000213,4.0E+09,"Census Tract 2.13, Pinal County, Arizona",12480,1355
1400000US04021000214,4.0E+09,"Census Tract 2.14, Pinal County, Arizona",8901,851
1400000US04021000215,4.0E+09,"Census Tract 2.15, Pinal County, Arizona",3080,665
1400000US04021000307,4.0E+09,"Census Tract 3.07, Pinal County, Arizona",2123,434
1400000US04021000308,4.0E+09,"Census Tract 3.08, Pinal County, Arizona",5646,835
1400000US04021000309,4.0E+09,"Census Tract 3.09, Pinal County, Arizona",2113,367
1400000US04021000310,4.0E+09,"Census Tract 3.10, Pinal County, Arizona",3102,707
1400000US04021000311,4.0E+09,"Census Tract 3.11, Pinal County, Arizona",2587,266
1400000US04021000312,4.0E+09,"Census Tract 3.12, Pinal County, Arizona",3709,605
1400000US04021000313,4.0E+09,"Census Tract 3.13, Pinal County, Arizona",4751,598
1400000US04021000314,4.0E+09,"Census Tract 3.14, Pinal County, Arizona",5530,635
1400000US04021000315,4.0E+09,"Census Tract 3.15, Pinal County, Arizona",5166,775
1400000US04021000316,4.0E+09,"Census Tract 3.16, Pinal County, Arizona",7143,547
1400000US04021000317,4.0E+09,"Census Tract 3.17, Pinal County, Arizona",2246,274
1400000US04021000318,4.0E+09,"Census Tract 3.18, Pinal County, Arizona",6435,554
1400000US04021000319,4.0E+09,"Census Tract 3.19, Pinal County, Arizona",1140,179
1400000US04021000400,4.0E+09,"Census Tract 4, Pinal County, Arizona",2949,73
1400000US04021000603,4.0E+09,"Census Tract 6.03, Pinal County, Arizona",5177,408
1400000US04021000604,4.0E+09,"Census Tract 6.04, Pinal County, Arizona",4215,425
1400000US04021000700,4.0E+09,"Census Tract 7, Pinal County, Arizona",3961,580
1400000US04021000801,4.0E+09,"Census Tract 8.01, Pinal County, Arizona",12170,1278
1400000US04021000802,4.0E+09,"Census Tract 8.02, Pinal County, Arizona",4126,584
1400000US04021000803,4.0E+09,"Census Tract 8.03, Pinal County, Arizona",11770,889
1400000US04021000901,4.0E+09,"Census Tract 9.01, Pinal County, Arizona",5280,1227
1400000US04021000902,4.0E+09,"Census Tract 9.02, Pinal County, Arizona",3307,721
1400000US04021001000,4.0E+09,"Census Tract 10, Pinal County, Arizona",4827,456
1400000US04021001100,4.0E+09,"Census Tract 11, Pinal County, Arizona",6881,479
1400000US04021001200,4.0E+09,"Census Tract 12, Pinal County, Arizona",5078,653
1400000US04021001301,4.0E+09,"Census Tract 13.01, Pinal County, Arizona",7352,1022
1400000US04021001303,4.0E+09,"Census Tract 13.03, Pinal County, Arizona",1318,231
1400000US04021001304,4.0E+09,"Census Tract 13.04, Pinal County, Arizona",8646,944
1400000US04021001305,4.0E+09,"Census Tract 13.05, Pinal County, Arizona",5883,1015
1400000US04021001306,4.0E+09,"Census Tract 13.06, Pinal County, Arizona",4490,635
1400000US04021001403,4.0E+09,"Census Tract 14.03, Pinal County, Arizona",4696,567
1400000US04021001404,4.0E+09,"Census Tract 14.04, Pinal County, Arizona",4079,431
1400000US04021001405,4.0E+09,"Census Tract 14.05, Pinal County, Arizona",4394,528
1400000US04021001406,4.0E+09,"Census Tract 14.06, Pinal County, Arizona",5386,751
1400000US04021001407,4.0E+09,"Census Tract 14.07, Pinal County, Arizona",2238,439
1400000US04021001408,4.0E+09,"Census Tract 14.08, Pinal County, Arizona",1952,312
1400000US04021001500,4.0E+09,"Census Tract 15, Pinal County, Arizona",3963,669
1400000US04021001600,4.0E+09,"Census Tract 16, Pinal County, Arizona",5473,727
1400000US04021001701,4.0E+09,"Census Tract 17.01, Pinal County, Arizona",770,232
1400000US04021001702,4.0E+09,"Census Tract 17.02, Pinal County, Arizona",2536,452
1400000US04021001703,4.0E+09,"Census Tract 17.03, Pinal County, Arizona",1822,238
1400000US04021001704,4.0E+09,"Census Tract 17.04, Pinal County, Arizona",6811,701
1400000US04021001705,4.0E+09,"Census Tract 17.05, Pinal County, Arizona",6100,763
1400000US04021001706,4.0E+09,"Census Tract 17.06, Pinal County, Arizona",4475,518
1400000US04021001707,4.0E+09,"Census Tract 17.07, Pinal County, Arizona",6331,770
1400000US04021001708,4.0E+09,"Census Tract 17.08, Pinal County, Arizona",6010,662
1400000US04021001709,4.0E+09,"Census Tract 17.09, Pinal County, Arizona",3280,378
1400000US04021001710,4.0E+09,"Census Tract 17.10, Pinal County, Arizona",5658,948
1400000US04021001711,4.0E+09,"Census Tract 17.11, Pinal County, Arizona",2352,368
1400000US04021001900,4.0E+09,"Census Tract 19, Pinal County, Arizona",2810,395
1400000US04021002001,4.0E+09,"Census Tract 20.01, Pinal County, Arizona",3660,485
1400000US04021002002,4.0E+09,"Census Tract 20.02, Pinal County, Arizona",7517,666
1400000US04021002003,4.0E+09,"Census Tract 20.03, Pinal County, Arizona",4310,543
1400000US04021002101,4.0E+09,"Census Tract 21.01, Pinal County, Arizona",7166,1090
1400000US04021002102,4.0E+09,"Census Tract 21.02, Pinal County, Arizona",1225,371
1400000US04021002103,4.0E+09,"Census Tract 21.03, Pinal County, Arizona",4235,581
1400000US04021002200,4.0E+09,"Census Tract 22, Pinal County, Arizona",5020,681
1400000US04021002300,4.0E+09,"Census Tract 23, Pinal County, Arizona",2951,415
1400000US04021002400,4.0E+09,"Census Tract 24, Pinal County, Arizona",2067,293
1400000US04021941200,4.0E+09,"Census Tract 9412, Pinal County, Arizona",7015,1013
1400000US04021941300,4.0E+09,"Census Tract 9413, Pinal County, Arizona",3449,591
1400000US04021941400,4.0E+09,"Census Tract 9414, Pinal County, Arizona",8690,1290
1400000US04023966000,4.0E+09,"Census Tract 9660, Santa Cruz County, Arizona",3015,299
1400000US04023966101,4.0E+09,"Census Tract 9661.01, Santa Cruz County, Arizona",2742,379
1400000US04023966103,4.0E+09,"Census Tract 9661.03, Santa Cruz County, Arizona",1156,183
1400000US04023966104,4.0E+09,"Census Tract 9661.04, Santa Cruz County, Arizona",10012,627
1400000US04023966105,4.0E+09,"Census Tract 9661.05, Santa Cruz County, Arizona",9482,557
1400000US04023966200,4.0E+09,"Census Tract 9662, Santa Cruz County, Arizona",4727,502
1400000US04023966301,4.0E+09,"Census Tract 9663.01, Santa Cruz County, Arizona",4357,557
1400000US04023966302,4.0E+09,"Census Tract 9663.02, Santa Cruz County, Arizona",3760,527
1400000US04023966401,4.0E+09,"Census Tract 9664.01, Santa Cruz County, Arizona",3306,390
1400000US04023966402,4.0E+09,"Census Tract 9664.02, Santa Cruz County, Arizona",4693,385
1400000US04025000202,4.0E+09,"Census Tract 2.02, Yavapai County, Arizona",8012,552
1400000US04025000203,4.0E+09,"Census Tract 2.03, Yavapai County, Arizona",5813,644
1400000US04025000204,4.0E+09,"Census Tract 2.04, Yavapai County, Arizona",7083,869
1400000US04025000300,4.0E+09,"Census Tract 3, Yavapai County, Arizona",6193,680
1400000US04025000401,4.0E+09,"Census Tract 4.01, Yavapai County, Arizona",5940,477
1400000US04025000402,4.0E+09,"Census Tract 4.02, Yavapai County, Arizona",4871,495
1400000US04025000500,4.0E+09,"Census Tract 5, Yavapai County, Arizona",5247,476
1400000US04025000604,4.0E+09,"Census Tract 6.04, Yavapai County, Arizona",5257,456
1400000US04025000605,4.0E+09,"Census Tract 6.05, Yavapai County, Arizona",9460,761
1400000US04025000606,4.0E+09,"Census Tract 6.06, Yavapai County, Arizona",5851,580
1400000US04025000607,4.0E+09,"Census Tract 6.07, Yavapai County, Arizona",6016,603
1400000US04025000608,4.0E+09,"Census Tract 6.08, Yavapai County, Arizona",3780,310
1400000US04025000609,4.0E+09,"Census Tract 6.09, Yavapai County, Arizona",4724,455
1400000US04025000610,4.0E+09,"Census Tract 6.10, Yavapai County, Arizona",4069,462
1400000US04025000700,4.0E+09,"Census Tract 7, Yavapai County, Arizona",3394,405
1400000US04025000801,4.0E+09,"Census Tract 8.01, Yavapai County, Arizona",3771,478
1400000US04025000802,4.0E+09,"Census Tract 8.02, Yavapai County, Arizona",3341,286
1400000US04025000900,4.0E+09,"Census Tract 9, Yavapai County, Arizona",4561,545
1400000US04025001001,4.0E+09,"Census Tract 10.01, Yavapai County, Arizona",4358,364
1400000US04025001002,4.0E+09,"Census Tract 10.02, Yavapai County, Arizona",3316,451
1400000US04025001101,4.0E+09,"Census Tract 11.01, Yavapai County, Arizona",3741,264
1400000US04025001102,4.0E+09,"Census Tract 11.02, Yavapai County, Arizona",3760,304
1400000US04025001200,4.0E+09,"Census Tract 12, Yavapai County, Arizona",6458,648
1400000US04025001300,4.0E+09,"Census Tract 13, Yavapai County, Arizona",2432,328
1400000US04025001401,4.0E+09,"Census Tract 14.01, Yavapai County, Arizona",2269,408
1400000US04025001402,4.0E+09,"Census Tract 14.02, Yavapai County, Arizona",3052,414
1400000US04025001403,4.0E+09,"Census Tract 14.03, Yavapai County, Arizona",3368,317
1400000US04025001500,4.0E+09,"Census Tract 15, Yavapai County, Arizona",6274,741
1400000US04025001601,4.0E+09,"Census Tract 16.01, Yavapai County, Arizona",5805,575
1400000US04025001602,4.0E+09,"Census Tract 16.02, Yavapai County, Arizona",3961,631
1400000US04025001603,4.0E+09,"Census Tract 16.03, Yavapai County, Arizona",6851,838
1400000US04025001701,4.0E+09,"Census Tract 17.01, Yavapai County, Arizona",5928,632
1400000US04025001702,4.0E+09,"Census Tract 17.02, Yavapai County, Arizona",4520,491
1400000US04025001703,4.0E+09,"Census Tract 17.03, Yavapai County, Arizona",2650,309
1400000US04025001801,4.0E+09,"Census Tract 18.01, Yavapai County, Arizona",3182,326
1400000US04025001802,4.0E+09,"Census Tract 18.02, Yavapai County, Arizona",4737,388
1400000US04025001900,4.0E+09,"Census Tract 19, Yavapai County, Arizona",14235,1004
1400000US04025002001,4.0E+09,"Census Tract 20.01, Yavapai County, Arizona",4636,617
1400000US04025002002,4.0E+09,"Census Tract 20.02, Yavapai County, Arizona",5052,560
1400000US04025002003,4.0E+09,"Census Tract 20.03, Yavapai County, Arizona",4910,592
1400000US04025002004,4.0E+09,"Census Tract 20.04, Yavapai County, Arizona",8426,738
1400000US04025002100,4.0E+09,"Census Tract 21, Yavapai County, Arizona",2385,442
1400000US04027000100,4.0E+09,"Census Tract 1, Yuma County, Arizona",2472,307
1400000US04027000200,4.0E+09,"Census Tract 2, Yuma County, Arizona",3308,354
1400000US04027000301,4.0E+09,"Census Tract 3.01, Yuma County, Arizona",3744,464
1400000US04027000302,4.0E+09,"Census Tract 3.02, Yuma County, Arizona",4547,486
1400000US04027000402,4.0E+09,"Census Tract 4.02, Yuma County, Arizona",3196,356
1400000US04027000403,4.0E+09,"Census Tract 4.03, Yuma County, Arizona",1624,291
1400000US04027000404,4.0E+09,"Census Tract 4.04, Yuma County, Arizona",3528,535
1400000US04027000501,4.0E+09,"Census Tract 5.01, Yuma County, Arizona",2657,353
1400000US04027000502,4.0E+09,"Census Tract 5.02, Yuma County, Arizona",2679,322
1400000US04027000600,4.0E+09,"Census Tract 6, Yuma County, Arizona",4771,465
1400000US04027000700,4.0E+09,"Census Tract 7, Yuma County, Arizona",3948,432
1400000US04027000800,4.0E+09,"Census Tract 8, Yuma County, Arizona",4981,664
1400000US04027000901,4.0E+09,"Census Tract 9.01, Yuma County, Arizona",3100,343
1400000US04027000902,4.0E+09,"Census Tract 9.02, Yuma County, Arizona",2635,300
1400000US04027000903,4.0E+09,"Census Tract 9.03, Yuma County, Arizona",3092,278
1400000US04027000905,4.0E+09,"Census Tract 9.05, Yuma County, Arizona",8207,687
1400000US04027000907,4.0E+09,"Census Tract 9.07, Yuma County, Arizona",7491,622
1400000US04027000908,4.0E+09,"Census Tract 9.08, Yuma County, Arizona",3179,309
1400000US04027001001,4.0E+09,"Census Tract 10.01, Yuma County, Arizona",2581,387
1400000US04027001003,4.0E+09,"Census Tract 10.03, Yuma County, Arizona",1298,199
1400000US04027001004,4.0E+09,"Census Tract 10.04, Yuma County, Arizona",2372,347
1400000US04027001100,4.0E+09,"Census Tract 11, Yuma County, Arizona",4992,439
1400000US04027001200,4.0E+09,"Census Tract 12, Yuma County, Arizona",3881,351
1400000US04027010905,4.0E+09,"Census Tract 109.05, Yuma County, Arizona",3384,526
1400000US04027010907,4.0E+09,"Census Tract 109.07, Yuma County, Arizona",5288,546
1400000US04027010910,4.0E+09,"Census Tract 109.10, Yuma County, Arizona",1585,303
1400000US04027010911,4.0E+09,"Census Tract 109.11, Yuma County, Arizona",6753,421
1400000US04027010913,4.0E+09,"Census Tract 109.13, Yuma County, Arizona",971,316
1400000US04027010914,4.0E+09,"Census Tract 109.14, Yuma County, Arizona",680,395
1400000US04027011000,4.0E+09,"Census Tract 110, Yuma County, Arizona",2090,344
1400000US04027011104,4.0E+09,"Census Tract 111.04, Yuma County, Arizona",3948,467
1400000US04027011106,4.0E+09,"Census Tract 111.06, Yuma County, Arizona",6035,401
1400000US04027011107,4.0E+09,"Census Tract 111.07, Yuma County, Arizona",2201,263
1400000US04027011108,4.0E+09,"Census Tract 111.08, Yuma County, Arizona",3406,365
1400000US04027011110,4.0E+09,"Census Tract 111.10, Yuma County, Arizona",2680,372
1400000US04027011111,4.0E+09,"Census Tract 111.11, Yuma County, Arizona",3619,466
1400000US04027011112,4.0E+09,"Census Tract 111.12, Yuma County, Arizona",2347,281
1400000US04027011114,4.0E+09,"Census Tract 111.14, Yuma County, Arizona",1832,312
1400000US04027011115,4.0E+09,"Census Tract 111.15, Yuma County, Arizona",3184,379
1400000US04027011201,4.0E+09,"Census Tract 112.01, Yuma County, Arizona",4009,339
1400000US04027011202,4.0E+09,"Census Tract 112.02, Yuma County, Arizona",1748,271
1400000US04027011403,4.0E+09,"Census Tract 114.03, Yuma County, Arizona",4550,625
1400000US04027011405,4.0E+09,"Census Tract 114.05, Yuma County, Arizona",5489,557
1400000US04027011406,4.0E+09,"Census Tract 114.06, Yuma County, Arizona",9087,799
1400000US04027011501,4.0E+09,"Census Tract 115.01, Yuma County, Arizona",2551,283
1400000US04027011503,4.0E+09,"Census Tract 115.03, Yuma County, Arizona",5478,442
1400000US04027011504,4.0E+09,"Census Tract 115.04, Yuma County, Arizona",8635,456
1400000US04027011600,4.0E+09,"Census Tract 116, Yuma County, Arizona",9039,673
1400000US04027011700,4.0E+09,"Census Tract 117, Yuma County, Arizona",1222,275
1400000US04027011800,4.0E+09,"Census Tract 118, Yuma County, Arizona",8830,1606
1400000US04027012100,4.0E+09,"Census Tract 121, Yuma County, Arizona",1283,388
1400000US04027980003,4.0E+09,"Census Tract 9800.03, Yuma County, Arizona",0,13
1400000US04027980004,4.0E+09,"Census Tract 9800.04, Yuma County, Arizona",0,13
1400000US04027980005,4.0E+09,"Census Tract 9800.05, Yuma County, Arizona",815,326
1400000US04027980006,4.0E+09,"Census Tract 9800.06, Yuma County, Arizona",4431,456
